category,xAxis,yAxis,value,trend,target,color,ID
Sep-12,Team 7,Cycle Time (Refinance),53.14868773,180,,yellow,833
Sep-12,Team 7,Cycle Time (Purchase),52.85830477,135,,green,834
Sep-12,Team 7,Technical Error Rate,52.56792181,90,,red,835
Sep-12,Team 8,Net Promoter Score,52.27753884,45,,red,836
Sep-12,Team 8,Funded Loans,51.98715588,0,,white,837
Sep-12,Team 8,Cycle Time (Refinance),51.69677291,0,,yellow,838
Sep-12,Team 8,Cycle Time (Purchase),51.40638995,45,,green,839
Sep-12,Team 8,Technical Error Rate,51.11600699,90,,white,840
Sep-12,Team 9,Net Promoter Score,50.82562402,135,,yellow,841
Sep-12,Team 9,Funded Loans,50.53524106,180,,white,842
Sep-12,Team 9,Cycle Time (Refinance),50.24485809,135,,yellow,843
Sep-12,Team 9,Cycle Time (Purchase),49.95447513,90,,green,844
Sep-12,Team 9,Technical Error Rate,49.66409217,45,,white,845
Sep-12,Team 10,Net Promoter Score,49.3737092,0,,yellow,846
Sep-12,Team 10,Funded Loans,49.08332624,0,,green,847
Sep-12,Team 10,Cycle Time (Refinance),48.79294328,45,,red,848
Sep-12,Team 10,Cycle Time (Purchase),48.50256031,90,,red,849
Sep-12,Team 10,Technical Error Rate,48.21217735,135,,white,850
Sep-12,Team 11,Net Promoter Score,47.92179438,180,,yellow,851
Sep-12,Team 11,Funded Loans,47.63141142,135,,green,852
Sep-12,Team 11,Cycle Time (Refinance),47.34102846,90,,white,853
Sep-12,Team 11,Cycle Time (Purchase),47.05064549,45,,yellow,854
Sep-12,Team 11,Technical Error Rate,46.76026253,0,,white,855
Sep-12,Team 12,Net Promoter Score,46.46987956,0,,yellow,856
Sep-12,Team 12,Funded Loans,46.1794966,45,,green,857
Sep-12,Team 12,Cycle Time (Refinance),45.88911364,90,,white,858
Sep-12,Team 12,Cycle Time (Purchase),45.59873067,135,,yellow,859
Sep-12,Team 12,Technical Error Rate,45.30834771,180,,green,860
Sep-12,Team 13,Net Promoter Score,45.01796474,135,,red,861
Sep-12,Team 13,Funded Loans,44.72758178,90,,red,862
Sep-12,Team 13,Cycle Time (Refinance),44.43719882,45,,white,863
Sep-12,Team 13,Cycle Time (Purchase),44.14681585,0,,yellow,864
Sep-12,Team 13,Technical Error Rate,43.85643289,0,,green,865
Sep-12,Team 14,Net Promoter Score,43.56604992,45,,white,866
Sep-12,Team 14,Funded Loans,43.27566696,90,,yellow,867
Sep-12,Team 14,Cycle Time (Refinance),42.985284,135,,white,868
Sep-12,Team 14,Cycle Time (Purchase),42.69490103,180,,yellow,869
Sep-12,Team 14,Technical Error Rate,42.40451807,135,,green,870
Sep-12,Team 15,Net Promoter Score,42.11413511,90,,white,871
Sep-12,Team 15,Funded Loans,41.82375214,45,,yellow,872
Sep-12,Team 15,Cycle Time (Refinance),41.53336918,0,,green,873
Sep-12,Team 15,Cycle Time (Purchase),41.24298621,0,,red,874
Sep-12,Team 15,Technical Error Rate,40.95260325,45,,red,875
Sep-12,Team 16,Net Promoter Score,40.66222029,90,,white,876
Sep-12,Team 16,Funded Loans,40.37183732,135,,yellow,877
Sep-12,Team 16,Cycle Time (Refinance),40.08145436,180,,green,878
Sep-12,Team 16,Cycle Time (Purchase),39.79107139,135,,white,879
Sep-12,Team 16,Technical Error Rate,39.50068843,90,,yellow,880
Sep-12,Team 17,Net Promoter Score,39.21030547,45,,white,881
Sep-12,Team 17,Funded Loans,38.9199225,0,,yellow,882
Sep-12,Team 17,Cycle Time (Refinance),38.62953954,0,,green,883
Sep-12,Team 17,Cycle Time (Purchase),38.33915657,45,,white,884
Sep-12,Team 17,Technical Error Rate,38.04877361,90,,yellow,885
Sep-12,Team 18,Net Promoter Score,37.75839065,135,,green,886
Sep-12,Team 18,Funded Loans,37.46800768,180,,red,887
Sep-12,Team 18,Cycle Time (Refinance),37.17762472,135,,red,888
Sep-12,Team 18,Cycle Time (Purchase),36.88724175,90,,white,889
Sep-12,Team 18,Technical Error Rate,36.59685879,45,,yellow,890
Sep-12,Team 19,Net Promoter Score,36.30647583,0,,green,891
Sep-12,Team 19,Funded Loans,36.01609286,0,,white,892
Sep-12,Team 19,Cycle Time (Refinance),35.7257099,45,,yellow,893
Sep-12,Team 19,Cycle Time (Purchase),35.43532694,90,,white,894
Sep-12,Team 19,Technical Error Rate,35.14494397,135,,yellow,895
Sep-12,Team 20,Net Promoter Score,34.85456101,180,,green,896
Sep-12,Team 20,Funded Loans,34.56417804,135,,white,897
Sep-12,Team 20,Cycle Time (Refinance),34.27379508,90,,yellow,898
Sep-12,Team 20,Cycle Time (Purchase),33.98341212,45,,green,899
Sep-12,Team 20,Technical Error Rate,33.69302915,0,,red,900
Oct-12,Team 1,Net Promoter Score,33.40264619,0,,red,901
Oct-12,Team 1,Funded Loans,33.11226322,45,,white,902
Oct-12,Team 1,Cycle Time (Refinance),32.82188026,90,,yellow,903
Oct-12,Team 1,Cycle Time (Purchase),32.5314973,135,,green,904
Oct-12,Team 1,Technical Error Rate,32.24111433,180,,white,905
Oct-12,Team 2,Net Promoter Score,31.95073137,135,,yellow,906
Oct-12,Team 2,Funded Loans,31.6603484,90,,white,907
Oct-12,Team 2,Cycle Time (Refinance),31.36996544,45,,yellow,908
Oct-12,Team 2,Cycle Time (Purchase),31.07958248,0,,green,909
Oct-12,Team 2,Technical Error Rate,30.78919951,0,,white,910
Oct-12,Team 3,Net Promoter Score,30.49881655,45,,yellow,911
Oct-12,Team 3,Funded Loans,30.20843359,90,,green,912
Oct-12,Team 3,Cycle Time (Refinance),29.91805062,135,,red,913
Oct-12,Team 3,Cycle Time (Purchase),29.62766766,180,,red,914
Oct-12,Team 3,Technical Error Rate,29.33728469,135,,white,915
Oct-12,Team 4,Net Promoter Score,29.04690173,90,,yellow,916
Oct-12,Team 4,Funded Loans,28.75651877,45,,green,917
Oct-12,Team 4,Cycle Time (Refinance),28.4661358,0,,white,918
Oct-12,Team 4,Cycle Time (Purchase),28.17575284,0,,yellow,919
Oct-12,Team 4,Technical Error Rate,27.88536987,45,,white,920
Oct-12,Team 5,Net Promoter Score,27.59498691,90,,yellow,921
Oct-12,Team 5,Funded Loans,27.30460395,135,,green,922
Oct-12,Team 5,Cycle Time (Refinance),27.01422098,180,,white,923
Oct-12,Team 5,Cycle Time (Purchase),26.72383802,135,,yellow,924
Oct-12,Team 5,Technical Error Rate,26.43345505,90,,green,925
Oct-12,Team 6,Net Promoter Score,26.14307209,45,,red,926
Oct-12,Team 6,Funded Loans,25.85268913,0,,red,927
Oct-12,Team 6,Cycle Time (Refinance),25.56230616,0,,white,928
Oct-12,Team 6,Cycle Time (Purchase),25.2719232,45,,yellow,929
Oct-12,Team 6,Technical Error Rate,24.98154023,90,,green,930
Oct-12,Team 7,Net Promoter Score,24.69115727,135,,white,931
Oct-12,Team 7,Funded Loans,24.40077431,180,,yellow,932
Oct-12,Team 7,Cycle Time (Refinance),24.11039134,135,,white,933
Oct-12,Team 7,Cycle Time (Purchase),23.82000838,90,,yellow,934
Oct-12,Team 7,Technical Error Rate,23.52962542,45,,green,935
Oct-12,Team 8,Net Promoter Score,23.23924245,0,,white,936
Oct-12,Team 8,Funded Loans,22.94885949,0,,yellow,937
Oct-12,Team 8,Cycle Time (Refinance),22.65847652,45,,green,938
Oct-12,Team 8,Cycle Time (Purchase),22.36809356,90,,red,939
Oct-12,Team 8,Technical Error Rate,22.0777106,135,,red,940
Oct-12,Team 9,Net Promoter Score,21.78732763,180,,white,941
Oct-12,Team 9,Funded Loans,21.49694467,135,,yellow,942
Oct-12,Team 9,Cycle Time (Refinance),21.2065617,90,,green,943
Oct-12,Team 9,Cycle Time (Purchase),20.91617874,45,,white,944
Oct-12,Team 9,Technical Error Rate,20.62579578,0,,yellow,945
Oct-12,Team 10,Net Promoter Score,20.33541281,0,,white,946
Oct-12,Team 10,Funded Loans,20.04502985,45,,yellow,947
Oct-12,Team 10,Cycle Time (Refinance),19.75464688,90,,green,948
Oct-12,Team 10,Cycle Time (Purchase),19.46426392,135,,white,949
Oct-12,Team 10,Technical Error Rate,19.17388096,180,,yellow,950
Oct-12,Team 11,Net Promoter Score,18.88349799,135,,green,951
Oct-12,Team 11,Funded Loans,18.59311503,90,,red,952
Oct-12,Team 11,Cycle Time (Refinance),18.30273206,45,,red,953
Oct-12,Team 11,Cycle Time (Purchase),18.0123491,0,,white,954
Oct-12,Team 11,Technical Error Rate,17.72196614,0,,yellow,955
Oct-12,Team 12,Net Promoter Score,17.43158317,45,,green,956
Oct-12,Team 12,Funded Loans,17.14120021,90,,white,957
Oct-12,Team 12,Cycle Time (Refinance),16.85081725,135,,yellow,958
Oct-12,Team 12,Cycle Time (Purchase),16.56043428,180,,white,959
Oct-12,Team 12,Technical Error Rate,16.27005132,135,,yellow,960
Oct-12,Team 13,Net Promoter Score,15.97966835,90,,green,961
Oct-12,Team 13,Funded Loans,15.68928539,45,,white,962
Oct-12,Team 13,Cycle Time (Refinance),15.39890243,0,,yellow,963
Oct-12,Team 13,Cycle Time (Purchase),15.10851946,0,,green,964
Oct-12,Team 13,Technical Error Rate,14.8181365,45,,red,965
Oct-12,Team 14,Net Promoter Score,14.52775353,90,,red,966
Oct-12,Team 14,Funded Loans,14.23737057,135,,white,967
Oct-12,Team 14,Cycle Time (Refinance),13.94698761,180,,yellow,968
Oct-12,Team 14,Cycle Time (Purchase),13.65660464,135,,green,969
Oct-12,Team 14,Technical Error Rate,13.36622168,90,,white,970
Oct-12,Team 15,Net Promoter Score,13.07583871,45,,yellow,971
Oct-12,Team 15,Funded Loans,12.78545575,0,,white,972
Oct-12,Team 15,Cycle Time (Refinance),12.49507279,0,,yellow,973
Oct-12,Team 15,Cycle Time (Purchase),12.20468982,45,,green,974
Oct-12,Team 15,Technical Error Rate,11.91430686,90,,white,975
Oct-12,Team 16,Net Promoter Score,11.62392389,135,,yellow,976
Oct-12,Team 16,Funded Loans,11.33354093,180,,green,977
Oct-12,Team 16,Cycle Time (Refinance),11.04315797,135,,red,978
Oct-12,Team 16,Cycle Time (Purchase),10.752775,90,,red,979
Oct-12,Team 16,Technical Error Rate,10.46239204,45,,white,980
Oct-12,Team 17,Net Promoter Score,10.17200908,0,,yellow,981
Oct-12,Team 17,Funded Loans,9.881626111,0,,green,982
Oct-12,Team 17,Cycle Time (Refinance),9.591243147,45,,white,983
Oct-12,Team 17,Cycle Time (Purchase),9.300860184,90,,yellow,984
Oct-12,Team 17,Technical Error Rate,9.01047722,135,,white,985
Oct-12,Team 18,Net Promoter Score,8.720094256,180,,yellow,986
Oct-12,Team 18,Funded Loans,8.429711292,135,,green,987
Oct-12,Team 18,Cycle Time (Refinance),8.139328328,90,,white,988
Oct-12,Team 18,Cycle Time (Purchase),7.848945364,45,,yellow,989
Oct-12,Team 18,Technical Error Rate,7.5585624,0,,green,990
Oct-12,Team 19,Net Promoter Score,7.268179436,0,,red,991
Oct-12,Team 19,Funded Loans,6.977796472,45,,red,992
Oct-12,Team 19,Cycle Time (Refinance),6.687413508,90,,white,993
Oct-12,Team 19,Cycle Time (Purchase),6.397030544,135,,yellow,994
Oct-12,Team 19,Technical Error Rate,6.106647581,180,,green,995
Oct-12,Team 20,Net Promoter Score,5.816264617,135,,white,996
Oct-12,Team 20,Funded Loans,5.525881653,90,,yellow,997
Oct-12,Team 20,Cycle Time (Refinance),5.235498689,45,,white,998
Oct-12,Team 20,Cycle Time (Purchase),4.945115725,0,,yellow,999
Oct-12,Team 20,Technical Error Rate,4.654732761,0,,green,1000
Nov-12,Team 1,Net Promoter Score,4.364349797,45,,white,1001
Nov-12,Team 1,Funded Loans,4.073966833,90,,yellow,1002
Nov-12,Team 1,Cycle Time (Refinance),3.783583869,135,,green,1003
Nov-12,Team 1,Cycle Time (Purchase),3.493200905,180,,red,1004
Nov-12,Team 1,Technical Error Rate,3.202817941,135,,red,1005
Nov-12,Team 2,Net Promoter Score,2.912434978,90,,white,1006
Nov-12,Team 2,Funded Loans,2.622052014,45,,yellow,1007
Nov-12,Team 2,Cycle Time (Refinance),2.33166905,0,,green,1008
Nov-12,Team 2,Cycle Time (Purchase),2.041286086,0,,white,1009
Nov-12,Team 2,Technical Error Rate,1.750903122,45,,yellow,1010
Nov-12,Team 3,Net Promoter Score,1.460520158,90,,white,1011
Nov-12,Team 3,Funded Loans,1.170137194,135,,yellow,1012
Nov-12,Team 3,Cycle Time (Refinance),0.87975423,180,,green,1013
Nov-12,Team 3,Cycle Time (Purchase),0.589371266,135,,white,1014
Nov-12,Team 3,Technical Error Rate,0.298988302,90,,yellow,1015
Nov-12,Team 4,Net Promoter Score,0.008605338,45,,green,1016
Nov-12,Team 4,Funded Loans,12,0,,red,1017
Nov-12,Team 4,Cycle Time (Refinance),15,0,,red,1018
Nov-12,Team 4,Cycle Time (Purchase),32,45,,white,1019
Nov-12,Team 4,Technical Error Rate,20,90,,yellow,1020
Nov-12,Team 5,Net Promoter Score,68,135,,green,1021
Nov-12,Team 5,Funded Loans,123,180,,white,1022
Nov-12,Team 5,Cycle Time (Refinance),56,135,,yellow,1023
Nov-12,Team 5,Cycle Time (Purchase),198,90,,white,1024
Nov-12,Team 5,Technical Error Rate,2,45,,yellow,1025
Nov-12,Team 6,Net Promoter Score,0,0,,green,1026
Nov-12,Team 6,Funded Loans,79.06666667,0,,white,1027
Nov-12,Team 6,Cycle Time (Refinance),83.87878788,45,,yellow,1028
Nov-12,Team 6,Cycle Time (Purchase),88.69090909,90,,green,1029
Nov-12,Team 6,Technical Error Rate,93.5030303,135,,red,1030
Nov-12,Team 7,Net Promoter Score,98.31515152,180,,red,1031
Nov-12,Team 7,Funded Loans,103.1272727,135,,white,1032
Nov-12,Team 7,Cycle Time (Refinance),107.9393939,90,,yellow,1033
Nov-12,Team 7,Cycle Time (Purchase),112.7515152,45,,green,1034
Nov-12,Team 7,Technical Error Rate,117.5636364,0,,white,1035
Nov-12,Team 8,Net Promoter Score,122.3757576,0,,yellow,1036
Nov-12,Team 8,Funded Loans,12,45,,white,1037
Nov-12,Team 8,Cycle Time (Refinance),15,90,,yellow,1038
Nov-12,Team 8,Cycle Time (Purchase),32,135,,green,1039
Nov-12,Team 8,Technical Error Rate,20,180,,white,1040
Nov-12,Team 9,Net Promoter Score,68,135,,yellow,1041
Nov-12,Team 9,Funded Loans,123,90,,green,1042
Nov-12,Team 9,Cycle Time (Refinance),56,45,,red,1043
Nov-12,Team 9,Cycle Time (Purchase),198,0,,red,1044
Nov-12,Team 9,Technical Error Rate,2,0,,white,1045
Nov-12,Team 10,Net Promoter Score,0,45,,yellow,1046
Nov-12,Team 10,Funded Loans,79.06666667,90,,green,1047
Nov-12,Team 10,Cycle Time (Refinance),83.87878788,135,,white,1048
Nov-12,Team 10,Cycle Time (Purchase),88.69090909,180,,yellow,1049
Nov-12,Team 10,Technical Error Rate,93.5030303,135,,white,1050
Nov-12,Team 11,Net Promoter Score,98.31515152,90,,yellow,1051
Nov-12,Team 11,Funded Loans,76.1959596,45,,green,1052
Nov-12,Team 11,Cycle Time (Refinance),75.09605142,0,,white,1053
Nov-12,Team 11,Cycle Time (Purchase),73.99614325,0,,yellow,1054
Nov-12,Team 11,Technical Error Rate,72.89623508,45,,green,1055
Nov-12,Team 12,Net Promoter Score,71.79632691,90,,red,1056
Nov-12,Team 12,Funded Loans,63.37730552,135,,red,1057
Nov-12,Team 12,Cycle Time (Refinance),59.15738554,180,,white,1058
Nov-12,Team 12,Cycle Time (Purchase),54.93746556,135,,yellow,1059
Nov-12,Team 12,Technical Error Rate,50.71754559,90,,green,1060
Nov-12,Team 13,Net Promoter Score,46.49762561,45,,white,1061
Nov-12,Team 13,Funded Loans,48.28684432,0,,yellow,1062
Nov-12,Team 13,Cycle Time (Refinance),45.25501162,0,,white,1063
Nov-12,Team 13,Cycle Time (Purchase),42.22317891,45,,yellow,1064
Nov-12,Team 13,Technical Error Rate,39.19134621,90,,green,1065
Nov-12,Team 14,Net Promoter Score,36.1595135,135,,white,1066
Nov-12,Team 14,Funded Loans,46.1356072,180,,yellow,1067
Nov-12,Team 14,Cycle Time (Refinance),44.75841914,135,,green,1068
Nov-12,Team 14,Cycle Time (Purchase),43.38123107,90,,red,1069
Nov-12,Team 14,Technical Error Rate,42.004043,45,,red,1070
Nov-12,Team 15,Net Promoter Score,40.62685493,0,,white,1071
Nov-12,Team 15,Funded Loans,73.99614325,0,,yellow,1072
Nov-12,Team 15,Cycle Time (Refinance),72.89623508,45,,green,1073
Nov-12,Team 15,Cycle Time (Purchase),71.79632691,90,,white,1074
Nov-12,Team 15,Technical Error Rate,63.37730552,135,,yellow,1075
Nov-12,Team 16,Net Promoter Score,59.15738554,180,,white,1076
Nov-12,Team 16,Funded Loans,54.93746556,135,,yellow,1077
Nov-12,Team 16,Cycle Time (Refinance),50.71754559,90,,green,1078
Nov-12,Team 16,Cycle Time (Purchase),46.49762561,45,,white,1079
Nov-12,Team 16,Technical Error Rate,48.28684432,0,,yellow,1080
Nov-12,Team 17,Net Promoter Score,54.89098552,0,,green,1081
Nov-12,Team 17,Funded Loans,54.60060255,45,,red,1082
Nov-12,Team 17,Cycle Time (Refinance),54.31021959,90,,red,1083
Nov-12,Team 17,Cycle Time (Purchase),54.01983663,135,,white,1084
Nov-12,Team 17,Technical Error Rate,53.72945366,180,,yellow,1085
Nov-12,Team 18,Net Promoter Score,53.4390707,135,,green,1086
Nov-12,Team 18,Funded Loans,53.14868773,90,,white,1087
Nov-12,Team 18,Cycle Time (Refinance),52.85830477,45,,yellow,1088
Nov-12,Team 18,Cycle Time (Purchase),52.56792181,0,,white,1089
Nov-12,Team 18,Technical Error Rate,52.27753884,0,,yellow,1090
Nov-12,Team 19,Net Promoter Score,51.98715588,45,,green,1091
Nov-12,Team 19,Funded Loans,51.69677291,90,,white,1092
Nov-12,Team 19,Cycle Time (Refinance),51.40638995,135,,yellow,1093
Nov-12,Team 19,Cycle Time (Purchase),51.11600699,180,,green,1094
Nov-12,Team 19,Technical Error Rate,50.82562402,135,,red,1095
Nov-12,Team 20,Net Promoter Score,50.53524106,90,,red,1096
Nov-12,Team 20,Funded Loans,50.24485809,45,,white,1097
Nov-12,Team 20,Cycle Time (Refinance),49.95447513,0,,yellow,1098
Nov-12,Team 20,Cycle Time (Purchase),49.66409217,0,,green,1099
Nov-12,Team 20,Technical Error Rate,49.3737092,45,,white,1100
Dec-12,Team 1,Net Promoter Score,49.08332624,90,,yellow,1101
Dec-12,Team 1,Funded Loans,48.79294328,135,,white,1102
Dec-12,Team 1,Cycle Time (Refinance),48.50256031,180,,yellow,1103
Dec-12,Team 1,Cycle Time (Purchase),48.21217735,135,,green,1104
Dec-12,Team 1,Technical Error Rate,47.92179438,90,,white,1105
Dec-12,Team 2,Net Promoter Score,47.63141142,45,,yellow,1106
Dec-12,Team 2,Funded Loans,47.34102846,0,,green,1107
Dec-12,Team 2,Cycle Time (Refinance),47.05064549,0,,red,1108
Dec-12,Team 2,Cycle Time (Purchase),46.76026253,45,,red,1109
Dec-12,Team 2,Technical Error Rate,46.46987956,90,,white,1110
Dec-12,Team 3,Net Promoter Score,46.1794966,135,,yellow,1111
Dec-12,Team 3,Funded Loans,45.88911364,180,,green,1112
Dec-12,Team 3,Cycle Time (Refinance),45.59873067,135,,white,1113
Dec-12,Team 3,Cycle Time (Purchase),45.30834771,90,,yellow,1114
Dec-12,Team 3,Technical Error Rate,45.01796474,45,,white,1115
Dec-12,Team 4,Net Promoter Score,44.72758178,0,,yellow,1116
Dec-12,Team 4,Funded Loans,44.43719882,0,,green,1117
Dec-12,Team 4,Cycle Time (Refinance),44.14681585,45,,white,1118
Dec-12,Team 4,Cycle Time (Purchase),43.85643289,90,,yellow,1119
Dec-12,Team 4,Technical Error Rate,43.56604992,135,,green,1120
Dec-12,Team 5,Net Promoter Score,43.27566696,180,,red,1121
Dec-12,Team 5,Funded Loans,42.985284,135,,red,1122
Dec-12,Team 5,Cycle Time (Refinance),42.69490103,90,,white,1123
Dec-12,Team 5,Cycle Time (Purchase),42.40451807,45,,yellow,1124
Dec-12,Team 5,Technical Error Rate,42.11413511,0,,green,1125
Dec-12,Team 6,Net Promoter Score,41.82375214,0,,white,1126
Dec-12,Team 6,Funded Loans,41.53336918,45,,yellow,1127
Dec-12,Team 6,Cycle Time (Refinance),41.24298621,90,,white,1128
Dec-12,Team 6,Cycle Time (Purchase),40.95260325,135,,yellow,1129
Dec-12,Team 6,Technical Error Rate,40.66222029,180,,green,1130
Dec-12,Team 7,Net Promoter Score,40.37183732,135,,white,1131
Dec-12,Team 7,Funded Loans,40.08145436,90,,yellow,1132
Dec-12,Team 7,Cycle Time (Refinance),39.79107139,45,,green,1133
Dec-12,Team 7,Cycle Time (Purchase),39.50068843,0,,red,1134
Dec-12,Team 7,Technical Error Rate,39.21030547,0,,red,1135
Dec-12,Team 8,Net Promoter Score,38.9199225,45,,white,1136
Dec-12,Team 8,Funded Loans,38.62953954,90,,yellow,1137
Dec-12,Team 8,Cycle Time (Refinance),38.33915657,135,,green,1138
Dec-12,Team 8,Cycle Time (Purchase),38.04877361,180,,white,1139
Dec-12,Team 8,Technical Error Rate,37.75839065,135,,yellow,1140
Dec-12,Team 9,Net Promoter Score,37.46800768,90,,white,1141
Dec-12,Team 9,Funded Loans,37.17762472,45,,yellow,1142
Dec-12,Team 9,Cycle Time (Refinance),36.88724175,0,,green,1143
Dec-12,Team 9,Cycle Time (Purchase),36.59685879,0,,white,1144
Dec-12,Team 9,Technical Error Rate,36.30647583,45,,yellow,1145
Dec-12,Team 10,Net Promoter Score,36.01609286,90,,green,1146
Dec-12,Team 10,Funded Loans,35.7257099,135,,red,1147
Dec-12,Team 10,Cycle Time (Refinance),35.43532694,180,,red,1148
Dec-12,Team 10,Cycle Time (Purchase),35.14494397,135,,white,1149
Dec-12,Team 10,Technical Error Rate,34.85456101,90,,yellow,1150
Dec-12,Team 11,Net Promoter Score,34.56417804,45,,green,1151
Dec-12,Team 11,Funded Loans,34.27379508,0,,white,1152
Dec-12,Team 11,Cycle Time (Refinance),33.98341212,0,,yellow,1153
Dec-12,Team 11,Cycle Time (Purchase),33.69302915,45,,white,1154
Dec-12,Team 11,Technical Error Rate,33.40264619,90,,yellow,1155
Dec-12,Team 12,Net Promoter Score,33.11226322,135,,green,1156
Dec-12,Team 12,Funded Loans,32.82188026,180,,white,1157
Dec-12,Team 12,Cycle Time (Refinance),32.5314973,135,,yellow,1158
Dec-12,Team 12,Cycle Time (Purchase),32.24111433,90,,green,1159
Dec-12,Team 12,Technical Error Rate,31.95073137,45,,red,1160
Dec-12,Team 13,Net Promoter Score,31.6603484,0,,red,1161
Dec-12,Team 13,Funded Loans,31.36996544,0,,white,1162
Dec-12,Team 13,Cycle Time (Refinance),31.07958248,45,,yellow,1163
Dec-12,Team 13,Cycle Time (Purchase),30.78919951,90,,green,1164
Dec-12,Team 13,Technical Error Rate,30.49881655,135,,white,1165
Dec-12,Team 14,Net Promoter Score,30.20843359,180,,yellow,1166
Dec-12,Team 14,Funded Loans,29.91805062,135,,white,1167
Dec-12,Team 14,Cycle Time (Refinance),29.62766766,90,,yellow,1168
Dec-12,Team 14,Cycle Time (Purchase),29.33728469,45,,green,1169
Dec-12,Team 14,Technical Error Rate,29.04690173,0,,white,1170
Dec-12,Team 15,Net Promoter Score,28.75651877,0,,yellow,1171
Dec-12,Team 15,Funded Loans,28.4661358,45,,green,1172
Dec-12,Team 15,Cycle Time (Refinance),28.17575284,90,,red,1173
Dec-12,Team 15,Cycle Time (Purchase),27.88536987,135,,red,1174
Dec-12,Team 15,Technical Error Rate,27.59498691,180,,white,1175
Dec-12,Team 16,Net Promoter Score,27.30460395,135,,yellow,1176
Dec-12,Team 16,Funded Loans,27.01422098,90,,green,1177
Dec-12,Team 16,Cycle Time (Refinance),26.72383802,45,,white,1178
Dec-12,Team 16,Cycle Time (Purchase),26.43345505,0,,yellow,1179
Dec-12,Team 16,Technical Error Rate,26.14307209,0,,white,1180
Dec-12,Team 17,Net Promoter Score,25.85268913,45,,yellow,1181
Dec-12,Team 17,Funded Loans,25.56230616,90,,green,1182
Dec-12,Team 17,Cycle Time (Refinance),25.2719232,135,,white,1183
Dec-12,Team 17,Cycle Time (Purchase),24.98154023,180,,yellow,1184
Dec-12,Team 17,Technical Error Rate,24.69115727,135,,green,1185
Dec-12,Team 18,Net Promoter Score,24.40077431,90,,red,1186
Dec-12,Team 18,Funded Loans,24.11039134,45,,red,1187
Dec-12,Team 18,Cycle Time (Refinance),23.82000838,0,,white,1188
Dec-12,Team 18,Cycle Time (Purchase),23.52962542,0,,yellow,1189
Dec-12,Team 18,Technical Error Rate,23.23924245,45,,green,1190
Dec-12,Team 19,Net Promoter Score,22.94885949,90,,white,1191
Dec-12,Team 19,Funded Loans,22.65847652,135,,yellow,1192
Dec-12,Team 19,Cycle Time (Refinance),22.36809356,180,,white,1193
Dec-12,Team 19,Cycle Time (Purchase),22.0777106,135,,yellow,1194
Dec-12,Team 19,Technical Error Rate,21.78732763,90,,green,1195
Dec-12,Team 20,Net Promoter Score,21.49694467,45,,white,1196
Dec-12,Team 20,Funded Loans,21.2065617,0,,yellow,1197
Dec-12,Team 20,Cycle Time (Refinance),20.91617874,0,,green,1198
Dec-12,Team 20,Cycle Time (Purchase),20.62579578,45,,red,1199
Dec-12,Team 20,Technical Error Rate,20.33541281,90,,red,1200
